"ID","Sex","Group","vertebra","Age","rep","M1X","M1Y","M1Z","M2X","M2Y","M2Z","M3X","M3Y","M3Z","R1X","R1Y","R1Z","L1X","L1Y","L1Z","R2X","R2Y","R2Z","L2X","L2Y","L2Z","R3X","R3Y","R3Z","L3X","L3Y","L3Z","R4X","R4Y","R4Z","L4X","L4Y","L4Z","R5X","R5Y","R5Z","L5X","L5Y","L5Z","R6X","R6Y","R6Z","L6X","L6Y","L6Z","M4X","M4Y","M4Z","R7X","R7Y","R7Z","L7X","L7Y","L7Z","R8X","R8Y","R8Z","L8X","L8Y","L8Z","M5X","M5Y","M5Z","M6X","M6Y","M6Z","R9X","R9Y","R9Z","L9X","L9Y","L9Z","R10X","R10Y","R10Z","L10X","L10Y","L10Z","R11X","R11Y","R11Z","L11X","L11Y","L11Z","R12X","R12Y","R12Z","L12X","L12Y","L12Z","R13X","R13Y","R13Z","L13X","L13Y","L13Z","M7X","M7Y","M7Z","M8X","M8Y","M8Z","R14X","R14Y","R14Z","L14X","L14Y","L14Z"
"C106","M","C","L4",45,1,2.00039,0.698592,1.31145,2.06774,1.18025,1.42262,2.06737,1.34735,1.33925,2.62526,1.6359,1.39636,1.57524,1.63746,1.54769,2.97845,1.64518,0.480811,1.24563,1.7407,0.684901,3.47018,1.07317,0.850246,0.641509,1.18475,0.985712,3.20677,1.74074,2.20143,1.08208,1.77838,2.24613,2.83688,1.98465,3.64753,1.5002,2.11513,3.72788,3.40441,1.52699,3.34115,0.940137,1.62333,3.38092,2.17414,1.86802,3.50837,2.43431,2.48951,1.83086,1.86357,2.54967,1.80798,2.45751,2.58557,2.48182,1.90811,2.62227,2.33277,2.073,2.34077,0.938887,2.1044,3.29788,1.0584,1.25452,2.71034,1.01769,2.92172,2.64496,0.960914,3.43213,2.92974,0.338511,0.706279,3.04274,0.565275,3.167,2.38324,1.11222,1.05207,2.40822,1.22543,3.38862,2.33826,2.63027,1.015,2.39853,2.90866,3.08519,2.58315,2.48244,1.15985,2.60964,2.50314,2.20543,2.76335,3.29268,2.18898,3.83013,3.17964,3.11096,3.14916,3.28323,1.32015,3.35795,3.34687
"C106","M","C","L4",60,1,2.50061,0.889818,1.14727,2.50315,1.38188,1.40255,2.5014,1.62376,1.26708,3.04918,1.9845,1.41282,1.95929,1.88217,1.44044,3.60169,1.94246,0.436545,1.70165,1.92904,0.419119,4.03217,1.39484,0.833774,1.19133,1.26108,0.643157,3.4589,2.09494,2.28759,1.40559,2.00284,2.06528,2.95758,2.48766,3.85342,1.59777,2.43624,3.75063,3.55458,1.94347,3.61198,1.04062,1.84667,3.2605,2.28279,2.28436,3.54377,2.69802,2.8219,1.79039,2.13524,2.79971,1.64999,2.64084,2.97705,2.46724,2.14698,2.94757,2.21198,2.49927,2.61668,0.798476,2.46955,3.64991,0.869163,1.61935,2.93023,0.773572,3.32794,2.9441,0.931568,3.89472,3.39692,0.341116,1.05452,3.25759,0.222679,3.59869,2.72003,1.16272,1.40413,2.61999,0.995567,3.55122,2.79429,2.8414,1.11515,2.68496,2.84385,3.33532,2.9915,2.57521,1.34099,2.90964,2.3684,2.29085,3.16012,3.32653,2.28951,4.30113,3.15511,3.21232,3.63902,3.41167,1.35967,3.62695,3.25114
"C106","M","C","L4",21,1,2.04319,0.806082,1.23432,2.00047,0.886941,1.23066,1.98138,0.976976,1.1493,2.53835,1.40633,1.12292,1.32357,1.13331,1.1006,2.89366,1.54726,0.529381,1.01475,1.19041,0.527616,3.22225,1.36712,0.848937,0.681698,0.864546,0.669623,2.86628,1.55713,1.71728,0.9146,1.11864,1.59903,2.46939,1.62759,2.81187,1.09252,1.37,2.76392,2.90317,1.4685,2.57549,0.788988,1.03865,2.41808,1.80359,1.33243,2.70132,2.04426,2.09654,1.31385,1.48251,2.01631,1.24424,1.96302,2.202,1.88828,1.47431,2.10934,1.7414,1.79429,1.96033,0.754396,2.36584,2.39189,0.83775,1.05852,2.1021,0.766667,1.63632,2.66307,0.825291,2.86011,2.63721,0.558284,0.576341,2.07606,0.463184,2.84385,2.12752,0.965878,0.740527,1.68466,0.900968,2.79811,2.13696,1.88204,0.70161,1.67756,1.89957,2.72862,2.31285,1.77639,0.752352,1.89897,1.72941,1.6703,2.19199,2.32828,1.49215,2.9974,2.26286,2.26091,2.69716,2.382,0.918185,2.44769,2.29002
"C106","M","C","L4",28,1,2.04403,0.481478,1.19207,2.00563,0.72335,1.28428,2.02252,0.845324,1.17944,2.57364,1.22049,1.265,1.45227,1.10644,1.26885,2.94582,1.36246,0.576683,1.20055,1.22553,0.599935,3.40427,1.03931,0.783251,0.689191,0.816352,0.736311,2.9688,1.28611,1.96067,0.969514,1.0927,1.7861,2.59514,1.45729,3.16252,1.19517,1.22356,3.16746,3.0659,1.11988,2.93452,0.825523,0.918336,2.73445,1.89762,1.13592,3.06153,2.26448,1.97286,1.57749,1.65396,1.91914,1.45626,2.16615,2.03839,2.17044,1.6554,2.037,2.20569,1.9519,1.87201,0.881738,1.86067,2.68323,1.03825,2.62879,2.17459,0.92288,1.22104,2.08261,0.90761,3.15366,2.53086,0.576638,0.648702,2.282,0.565104,3.01783,1.95371,1.12612,0.903851,1.74772,1.07445,2.99856,1.88291,2.24178,0.819473,1.64128,2.29514,2.88278,2.08794,2.12746,0.904285,1.87089,2.04373,1.89903,2.08177,2.80757,1.76497,2.98546,2.77205,2.57408,2.54391,2.87117,1.08097,2.41236,2.79887
"C106","M","C","L4",35,1,1.86299,0.635933,1.36294,1.88833,0.942098,1.43594,1.89102,1.12875,1.33631,2.51534,1.40602,1.38505,1.38374,1.43312,1.43442,2.89428,1.38392,0.592796,1.10805,1.48619,0.638948,3.37023,0.939865,0.898369,0.621508,1.04521,0.854508,2.93769,1.49273,2.12243,0.902086,1.57045,2.00275,2.58863,1.83373,3.52773,1.17086,1.876,3.48789,3.03522,1.43403,3.25175,0.707942,1.53458,3.03136,1.87593,1.71083,3.28262,2.25107,2.2612,1.69313,1.67936,2.23367,1.58269,2.21144,2.36293,2.20437,1.74135,2.41483,2.05775,1.97694,2.04299,0.855198,1.95598,3.00169,0.976231,2.76092,2.36812,0.926588,1.16967,2.34864,0.898512,3.27673,2.58124,0.426735,0.697606,2.63878,0.452534,2.96223,2.0391,1.11209,0.94659,2.07346,1.09448,3.04368,2.14077,2.44378,0.780655,2.19623,2.58983,2.98988,2.39428,2.25294,1.00411,2.42448,2.20456,1.9276,2.55954,2.98824,1.93379,3.58123,2.83776,2.79803,2.97914,3.01901,1.10903,3.05482,2.91344
"C106","M","C","L4",45,1,2.00039,0.698592,1.31145,2.06774,1.18025,1.42262,2.06737,1.34735,1.33925,2.62526,1.6359,1.39636,1.57524,1.63746,1.54769,2.97845,1.64518,0.480811,1.24563,1.7407,0.684901,3.47018,1.07317,0.850246,0.641509,1.18475,0.985712,3.20677,1.74074,2.20143,1.08208,1.77838,2.24613,2.83688,1.98465,3.64753,1.5002,2.11513,3.72788,3.40441,1.52699,3.34115,0.940137,1.62333,3.38092,2.17414,1.86802,3.50837,2.43431,2.48951,1.83086,1.86357,2.54967,1.80798,2.45751,2.58557,2.48182,1.90811,2.62227,2.33277,2.073,2.34077,0.938887,2.1044,3.29788,1.0584,1.25452,2.71034,1.01769,2.92172,2.64496,0.960914,3.43213,2.92974,0.338511,0.706279,3.04274,0.565275,3.167,2.38324,1.11222,1.05207,2.40822,1.22543,3.38862,2.33826,2.63027,1.015,2.39853,2.90866,3.08519,2.58315,2.48244,1.15985,2.60964,2.50314,2.20543,2.76335,3.29268,2.18898,3.83013,3.17964,3.11096,3.14916,3.28323,1.32015,3.35795,3.34687
"C106","M","C","L4",60,1,2.50061,0.889818,1.14727,2.50315,1.38188,1.40255,2.5014,1.62376,1.26708,3.04918,1.9845,1.41282,1.95929,1.88217,1.44044,3.60169,1.94246,0.436545,1.70165,1.92904,0.419119,4.03217,1.39484,0.833774,1.19133,1.26108,0.643157,3.4589,2.09494,2.28759,1.40559,2.00284,2.06528,2.95758,2.48766,3.85342,1.59777,2.43624,3.75063,3.55458,1.94347,3.61198,1.04062,1.84667,3.2605,2.28279,2.28436,3.54377,2.69802,2.8219,1.79039,2.13524,2.79971,1.64999,2.64084,2.97705,2.46724,2.14698,2.94757,2.21198,2.49927,2.61668,0.798476,2.46955,3.64991,0.869163,1.61935,2.93023,0.773572,3.32794,2.9441,0.931568,3.89472,3.39692,0.341116,1.05452,3.25759,0.222679,3.59869,2.72003,1.16272,1.40413,2.61999,0.995567,3.55122,2.79429,2.8414,1.11515,2.68496,2.84385,3.33532,2.9915,2.57521,1.34099,2.90964,2.3684,2.29085,3.16012,3.32653,2.28951,4.30113,3.15511,3.21232,3.63902,3.41167,1.35967,3.62695,3.25114
"C106","M","C","L4",21,1,2.04319,0.806082,1.23432,2.00047,0.886941,1.23066,1.98138,0.976976,1.1493,2.53835,1.40633,1.12292,1.32357,1.13331,1.1006,2.89366,1.54726,0.529381,1.01475,1.19041,0.527616,3.22225,1.36712,0.848937,0.681698,0.864546,0.669623,2.86628,1.55713,1.71728,0.9146,1.11864,1.59903,2.46939,1.62759,2.81187,1.09252,1.37,2.76392,2.90317,1.4685,2.57549,0.788988,1.03865,2.41808,1.80359,1.33243,2.70132,2.04426,2.09654,1.31385,1.48251,2.01631,1.24424,1.96302,2.202,1.88828,1.47431,2.10934,1.7414,1.79429,1.96033,0.754396,2.36584,2.39189,0.83775,1.05852,2.1021,0.766667,1.63632,2.66307,0.825291,2.86011,2.63721,0.558284,0.576341,2.07606,0.463184,2.84385,2.12752,0.965878,0.740527,1.68466,0.900968,2.79811,2.13696,1.88204,0.70161,1.67756,1.89957,2.72862,2.31285,1.77639,0.752352,1.89897,1.72941,1.6703,2.19199,2.32828,1.49215,2.9974,2.26286,2.26091,2.69716,2.382,0.918185,2.44769,2.29002
"C106","M","C","L4",28,1,2.04403,0.481478,1.19207,2.00563,0.72335,1.28428,2.02252,0.845324,1.17944,2.57364,1.22049,1.265,1.45227,1.10644,1.26885,2.94582,1.36246,0.576683,1.20055,1.22553,0.599935,3.40427,1.03931,0.783251,0.689191,0.816352,0.736311,2.9688,1.28611,1.96067,0.969514,1.0927,1.7861,2.59514,1.45729,3.16252,1.19517,1.22356,3.16746,3.0659,1.11988,2.93452,0.825523,0.918336,2.73445,1.89762,1.13592,3.06153,2.26448,1.97286,1.57749,1.65396,1.91914,1.45626,2.16615,2.03839,2.17044,1.6554,2.037,2.20569,1.9519,1.87201,0.881738,1.86067,2.68323,1.03825,2.62879,2.17459,0.92288,1.22104,2.08261,0.90761,3.15366,2.53086,0.576638,0.648702,2.282,0.565104,3.01783,1.95371,1.12612,0.903851,1.74772,1.07445,2.99856,1.88291,2.24178,0.819473,1.64128,2.29514,2.88278,2.08794,2.12746,0.904285,1.87089,2.04373,1.89903,2.08177,2.80757,1.76497,2.98546,2.77205,2.57408,2.54391,2.87117,1.08097,2.41236,2.79887
"C106","M","C","L4",35,1,1.86299,0.635933,1.36294,1.88833,0.942098,1.43594,1.89102,1.12875,1.33631,2.51534,1.40602,1.38505,1.38374,1.43312,1.43442,2.89428,1.38392,0.592796,1.10805,1.48619,0.638948,3.37023,0.939865,0.898369,0.621508,1.04521,0.854508,2.93769,1.49273,2.12243,0.902086,1.57045,2.00275,2.58863,1.83373,3.52773,1.17086,1.876,3.48789,3.03522,1.43403,3.25175,0.707942,1.53458,3.03136,1.87593,1.71083,3.28262,2.25107,2.2612,1.69313,1.67936,2.23367,1.58269,2.21144,2.36293,2.20437,1.74135,2.41483,2.05775,1.97694,2.04299,0.855198,1.95598,3.00169,0.976231,2.76092,2.36812,0.926588,1.16967,2.34864,0.898512,3.27673,2.58124,0.426735,0.697606,2.63878,0.452534,2.96223,2.0391,1.11209,0.94659,2.07346,1.09448,3.04368,2.14077,2.44378,0.780655,2.19623,2.58983,2.98988,2.39428,2.25294,1.00411,2.42448,2.20456,1.9276,2.55954,2.98824,1.93379,3.58123,2.83776,2.79803,2.97914,3.01901,1.10903,3.05482,2.91344
"C106","M","C","L4",45,1,2.00039,0.698592,1.31145,2.06774,1.18025,1.42262,2.06737,1.34735,1.33925,2.62526,1.6359,1.39636,1.57524,1.63746,1.54769,2.97845,1.64518,0.480811,1.24563,1.7407,0.684901,3.47018,1.07317,0.850246,0.641509,1.18475,0.985712,3.20677,1.74074,2.20143,1.08208,1.77838,2.24613,2.83688,1.98465,3.64753,1.5002,2.11513,3.72788,3.40441,1.52699,3.34115,0.940137,1.62333,3.38092,2.17414,1.86802,3.50837,2.43431,2.48951,1.83086,1.86357,2.54967,1.80798,2.45751,2.58557,2.48182,1.90811,2.62227,2.33277,2.073,2.34077,0.938887,2.1044,3.29788,1.0584,1.25452,2.71034,1.01769,2.92172,2.64496,0.960914,3.43213,2.92974,0.338511,0.706279,3.04274,0.565275,3.167,2.38324,1.11222,1.05207,2.40822,1.22543,3.38862,2.33826,2.63027,1.015,2.39853,2.90866,3.08519,2.58315,2.48244,1.15985,2.60964,2.50314,2.20543,2.76335,3.29268,2.18898,3.83013,3.17964,3.11096,3.14916,3.28323,1.32015,3.35795,3.34687
"C106","M","C","L4",60,1,2.50061,0.889818,1.14727,2.50315,1.38188,1.40255,2.5014,1.62376,1.26708,3.04918,1.9845,1.41282,1.95929,1.88217,1.44044,3.60169,1.94246,0.436545,1.70165,1.92904,0.419119,4.03217,1.39484,0.833774,1.19133,1.26108,0.643157,3.4589,2.09494,2.28759,1.40559,2.00284,2.06528,2.95758,2.48766,3.85342,1.59777,2.43624,3.75063,3.55458,1.94347,3.61198,1.04062,1.84667,3.2605,2.28279,2.28436,3.54377,2.69802,2.8219,1.79039,2.13524,2.79971,1.64999,2.64084,2.97705,2.46724,2.14698,2.94757,2.21198,2.49927,2.61668,0.798476,2.46955,3.64991,0.869163,1.61935,2.93023,0.773572,3.32794,2.9441,0.931568,3.89472,3.39692,0.341116,1.05452,3.25759,0.222679,3.59869,2.72003,1.16272,1.40413,2.61999,0.995567,3.55122,2.79429,2.8414,1.11515,2.68496,2.84385,3.33532,2.9915,2.57521,1.34099,2.90964,2.3684,2.29085,3.16012,3.32653,2.28951,4.30113,3.15511,3.21232,3.63902,3.41167,1.35967,3.62695,3.25114
"C106","M","C","L4",21,1,2.04319,0.806082,1.23432,2.00047,0.886941,1.23066,1.98138,0.976976,1.1493,2.53835,1.40633,1.12292,1.32357,1.13331,1.1006,2.89366,1.54726,0.529381,1.01475,1.19041,0.527616,3.22225,1.36712,0.848937,0.681698,0.864546,0.669623,2.86628,1.55713,1.71728,0.9146,1.11864,1.59903,2.46939,1.62759,2.81187,1.09252,1.37,2.76392,2.90317,1.4685,2.57549,0.788988,1.03865,2.41808,1.80359,1.33243,2.70132,2.04426,2.09654,1.31385,1.48251,2.01631,1.24424,1.96302,2.202,1.88828,1.47431,2.10934,1.7414,1.79429,1.96033,0.754396,2.36584,2.39189,0.83775,1.05852,2.1021,0.766667,1.63632,2.66307,0.825291,2.86011,2.63721,0.558284,0.576341,2.07606,0.463184,2.84385,2.12752,0.965878,0.740527,1.68466,0.900968,2.79811,2.13696,1.88204,0.70161,1.67756,1.89957,2.72862,2.31285,1.77639,0.752352,1.89897,1.72941,1.6703,2.19199,2.32828,1.49215,2.9974,2.26286,2.26091,2.69716,2.382,0.918185,2.44769,2.29002
"C106","M","C","L4",28,1,2.04403,0.481478,1.19207,2.00563,0.72335,1.28428,2.02252,0.845324,1.17944,2.57364,1.22049,1.265,1.45227,1.10644,1.26885,2.94582,1.36246,0.576683,1.20055,1.22553,0.599935,3.40427,1.03931,0.783251,0.689191,0.816352,0.736311,2.9688,1.28611,1.96067,0.969514,1.0927,1.7861,2.59514,1.45729,3.16252,1.19517,1.22356,3.16746,3.0659,1.11988,2.93452,0.825523,0.918336,2.73445,1.89762,1.13592,3.06153,2.26448,1.97286,1.57749,1.65396,1.91914,1.45626,2.16615,2.03839,2.17044,1.6554,2.037,2.20569,1.9519,1.87201,0.881738,1.86067,2.68323,1.03825,2.62879,2.17459,0.92288,1.22104,2.08261,0.90761,3.15366,2.53086,0.576638,0.648702,2.282,0.565104,3.01783,1.95371,1.12612,0.903851,1.74772,1.07445,2.99856,1.88291,2.24178,0.819473,1.64128,2.29514,2.88278,2.08794,2.12746,0.904285,1.87089,2.04373,1.89903,2.08177,2.80757,1.76497,2.98546,2.77205,2.57408,2.54391,2.87117,1.08097,2.41236,2.79887
"C106","M","C","L4",35,1,1.86299,0.635933,1.36294,1.88833,0.942098,1.43594,1.89102,1.12875,1.33631,2.51534,1.40602,1.38505,1.38374,1.43312,1.43442,2.89428,1.38392,0.592796,1.10805,1.48619,0.638948,3.37023,0.939865,0.898369,0.621508,1.04521,0.854508,2.93769,1.49273,2.12243,0.902086,1.57045,2.00275,2.58863,1.83373,3.52773,1.17086,1.876,3.48789,3.03522,1.43403,3.25175,0.707942,1.53458,3.03136,1.87593,1.71083,3.28262,2.25107,2.2612,1.69313,1.67936,2.23367,1.58269,2.21144,2.36293,2.20437,1.74135,2.41483,2.05775,1.97694,2.04299,0.855198,1.95598,3.00169,0.976231,2.76092,2.36812,0.926588,1.16967,2.34864,0.898512,3.27673,2.58124,0.426735,0.697606,2.63878,0.452534,2.96223,2.0391,1.11209,0.94659,2.07346,1.09448,3.04368,2.14077,2.44378,0.780655,2.19623,2.58983,2.98988,2.39428,2.25294,1.00411,2.42448,2.20456,1.9276,2.55954,2.98824,1.93379,3.58123,2.83776,2.79803,2.97914,3.01901,1.10903,3.05482,2.91344
"C106","M","C","L4",45,1,2.00039,0.698592,1.31145,2.06774,1.18025,1.42262,2.06737,1.34735,1.33925,2.62526,1.6359,1.39636,1.57524,1.63746,1.54769,2.97845,1.64518,0.480811,1.24563,1.7407,0.684901,3.47018,1.07317,0.850246,0.641509,1.18475,0.985712,3.20677,1.74074,2.20143,1.08208,1.77838,2.24613,2.83688,1.98465,3.64753,1.5002,2.11513,3.72788,3.40441,1.52699,3.34115,0.940137,1.62333,3.38092,2.17414,1.86802,3.50837,2.43431,2.48951,1.83086,1.86357,2.54967,1.80798,2.45751,2.58557,2.48182,1.90811,2.62227,2.33277,2.073,2.34077,0.938887,2.1044,3.29788,1.0584,1.25452,2.71034,1.01769,2.92172,2.64496,0.960914,3.43213,2.92974,0.338511,0.706279,3.04274,0.565275,3.167,2.38324,1.11222,1.05207,2.40822,1.22543,3.38862,2.33826,2.63027,1.015,2.39853,2.90866,3.08519,2.58315,2.48244,1.15985,2.60964,2.50314,2.20543,2.76335,3.29268,2.18898,3.83013,3.17964,3.11096,3.14916,3.28323,1.32015,3.35795,3.34687
"C106","M","C","L4",60,1,2.50061,0.889818,1.14727,2.50315,1.38188,1.40255,2.5014,1.62376,1.26708,3.04918,1.9845,1.41282,1.95929,1.88217,1.44044,3.60169,1.94246,0.436545,1.70165,1.92904,0.419119,4.03217,1.39484,0.833774,1.19133,1.26108,0.643157,3.4589,2.09494,2.28759,1.40559,2.00284,2.06528,2.95758,2.48766,3.85342,1.59777,2.43624,3.75063,3.55458,1.94347,3.61198,1.04062,1.84667,3.2605,2.28279,2.28436,3.54377,2.69802,2.8219,1.79039,2.13524,2.79971,1.64999,2.64084,2.97705,2.46724,2.14698,2.94757,2.21198,2.49927,2.61668,0.798476,2.46955,3.64991,0.869163,1.61935,2.93023,0.773572,3.32794,2.9441,0.931568,3.89472,3.39692,0.341116,1.05452,3.25759,0.222679,3.59869,2.72003,1.16272,1.40413,2.61999,0.995567,3.55122,2.79429,2.8414,1.11515,2.68496,2.84385,3.33532,2.9915,2.57521,1.34099,2.90964,2.3684,2.29085,3.16012,3.32653,2.28951,4.30113,3.15511,3.21232,3.63902,3.41167,1.35967,3.62695,3.25114
"C106","M","C","L4",21,1,2.04319,0.806082,1.23432,2.00047,0.886941,1.23066,1.98138,0.976976,1.1493,2.53835,1.40633,1.12292,1.32357,1.13331,1.1006,2.89366,1.54726,0.529381,1.01475,1.19041,0.527616,3.22225,1.36712,0.848937,0.681698,0.864546,0.669623,2.86628,1.55713,1.71728,0.9146,1.11864,1.59903,2.46939,1.62759,2.81187,1.09252,1.37,2.76392,2.90317,1.4685,2.57549,0.788988,1.03865,2.41808,1.80359,1.33243,2.70132,2.04426,2.09654,1.31385,1.48251,2.01631,1.24424,1.96302,2.202,1.88828,1.47431,2.10934,1.7414,1.79429,1.96033,0.754396,2.36584,2.39189,0.83775,1.05852,2.1021,0.766667,1.63632,2.66307,0.825291,2.86011,2.63721,0.558284,0.576341,2.07606,0.463184,2.84385,2.12752,0.965878,0.740527,1.68466,0.900968,2.79811,2.13696,1.88204,0.70161,1.67756,1.89957,2.72862,2.31285,1.77639,0.752352,1.89897,1.72941,1.6703,2.19199,2.32828,1.49215,2.9974,2.26286,2.26091,2.69716,2.382,0.918185,2.44769,2.29002
"C106","M","C","L4",28,1,2.04403,0.481478,1.19207,2.00563,0.72335,1.28428,2.02252,0.845324,1.17944,2.57364,1.22049,1.265,1.45227,1.10644,1.26885,2.94582,1.36246,0.576683,1.20055,1.22553,0.599935,3.40427,1.03931,0.783251,0.689191,0.816352,0.736311,2.9688,1.28611,1.96067,0.969514,1.0927,1.7861,2.59514,1.45729,3.16252,1.19517,1.22356,3.16746,3.0659,1.11988,2.93452,0.825523,0.918336,2.73445,1.89762,1.13592,3.06153,2.26448,1.97286,1.57749,1.65396,1.91914,1.45626,2.16615,2.03839,2.17044,1.6554,2.037,2.20569,1.9519,1.87201,0.881738,1.86067,2.68323,1.03825,2.62879,2.17459,0.92288,1.22104,2.08261,0.90761,3.15366,2.53086,0.576638,0.648702,2.282,0.565104,3.01783,1.95371,1.12612,0.903851,1.74772,1.07445,2.99856,1.88291,2.24178,0.819473,1.64128,2.29514,2.88278,2.08794,2.12746,0.904285,1.87089,2.04373,1.89903,2.08177,2.80757,1.76497,2.98546,2.77205,2.57408,2.54391,2.87117,1.08097,2.41236,2.79887
"C106","M","C","L4",35,1,1.86299,0.635933,1.36294,1.88833,0.942098,1.43594,1.89102,1.12875,1.33631,2.51534,1.40602,1.38505,1.38374,1.43312,1.43442,2.89428,1.38392,0.592796,1.10805,1.48619,0.638948,3.37023,0.939865,0.898369,0.621508,1.04521,0.854508,2.93769,1.49273,2.12243,0.902086,1.57045,2.00275,2.58863,1.83373,3.52773,1.17086,1.876,3.48789,3.03522,1.43403,3.25175,0.707942,1.53458,3.03136,1.87593,1.71083,3.28262,2.25107,2.2612,1.69313,1.67936,2.23367,1.58269,2.21144,2.36293,2.20437,1.74135,2.41483,2.05775,1.97694,2.04299,0.855198,1.95598,3.00169,0.976231,2.76092,2.36812,0.926588,1.16967,2.34864,0.898512,3.27673,2.58124,0.426735,0.697606,2.63878,0.452534,2.96223,2.0391,1.11209,0.94659,2.07346,1.09448,3.04368,2.14077,2.44378,0.780655,2.19623,2.58983,2.98988,2.39428,2.25294,1.00411,2.42448,2.20456,1.9276,2.55954,2.98824,1.93379,3.58123,2.83776,2.79803,2.97914,3.01901,1.10903,3.05482,2.91344
"C106","M","C","L4",45,1,2.00039,0.698592,1.31145,2.06774,1.18025,1.42262,2.06737,1.34735,1.33925,2.62526,1.6359,1.39636,1.57524,1.63746,1.54769,2.97845,1.64518,0.480811,1.24563,1.7407,0.684901,3.47018,1.07317,0.850246,0.641509,1.18475,0.985712,3.20677,1.74074,2.20143,1.08208,1.77838,2.24613,2.83688,1.98465,3.64753,1.5002,2.11513,3.72788,3.40441,1.52699,3.34115,0.940137,1.62333,3.38092,2.17414,1.86802,3.50837,2.43431,2.48951,1.83086,1.86357,2.54967,1.80798,2.45751,2.58557,2.48182,1.90811,2.62227,2.33277,2.073,2.34077,0.938887,2.1044,3.29788,1.0584,1.25452,2.71034,1.01769,2.92172,2.64496,0.960914,3.43213,2.92974,0.338511,0.706279,3.04274,0.565275,3.167,2.38324,1.11222,1.05207,2.40822,1.22543,3.38862,2.33826,2.63027,1.015,2.39853,2.90866,3.08519,2.58315,2.48244,1.15985,2.60964,2.50314,2.20543,2.76335,3.29268,2.18898,3.83013,3.17964,3.11096,3.14916,3.28323,1.32015,3.35795,3.34687
"C119","M","C","L4",21,1,1.8822,1.09087,1.5374,1.86682,1.19873,1.53029,1.85236,1.27874,1.4178,2.46563,1.52937,1.17653,1.22895,1.59094,1.3725,2.82707,1.58606,0.546661,0.924679,1.7276,0.815123,3.09813,1.36299,0.852338,0.578633,1.50775,1.09293,2.95232,1.61784,1.60518,0.897699,1.71035,1.82695,2.71066,1.70538,2.75966,1.2791,1.83047,2.92314,3.13612,1.53728,2.47126,0.797741,1.70696,2.61723,1.96902,1.61748,2.79805,2.22336,2.40318,1.41856,1.61208,2.44133,1.42009,2.31952,2.4767,2.01582,1.64915,2.56756,2.09442,1.89263,2.31008,0.952305,1.95767,3.06018,1.01586,2.56454,2.5475,0.907554,1.28423,2.63222,1.01329,3.07372,2.73278,0.591285,0.688303,2.84015,0.768675,2.89938,2.18391,0.942012,0.849764,2.29255,1.15735,3.04565,2.10926,1.81189,0.889651,2.30423,2.04275,2.92396,2.35543,1.77048,1.0504,2.48088,1.97578,2.05164,2.53749,2.4363,2.10633,3.36738,2.28254,2.7507,2.79154,2.34116,1.36728,2.93544,2.46088
"C119","M","C","L4",28,1,2.10029,1.14084,1.47149,2.05958,1.31608,1.54473,2.0575,1.4003,1.37489,2.6686,1.73511,1.26815,1.45269,1.70499,1.35199,3.00237,1.8491,0.590638,1.22452,1.75671,0.694921,3.47725,1.61816,0.877871,0.678062,1.51579,0.875594,3.09409,1.93859,1.81769,0.995737,1.83845,1.87404,2.80142,2.04906,3.11911,1.24483,1.968,3.12669,3.22939,1.8278,2.86512,0.810059,1.74798,2.80378,2.02297,1.8463,3.01507,2.34643,2.60314,1.47041,1.8067,2.56811,1.44606,2.401,2.73137,2.1416,1.68795,2.7761,2.17071,2.0866,2.47317,0.854931,2.03878,3.26039,0.892241,2.77539,2.7937,0.920344,1.34581,2.72604,0.902873,3.35786,3.00599,0.570827,0.758124,2.89414,0.504121,3.07566,2.45763,1.02836,0.979057,2.38797,1.02039,3.09146,2.49966,2.15467,0.949698,2.43025,2.11949,3.02982,2.6867,2.01054,1.07471,2.61561,2.0253,2.00986,2.76773,2.64731,1.98505,3.69346,2.58025,2.70919,3.22689,2.6712,1.22263,3.2388,2.637
"C119","M","C","L4",35,1,2.24831,0.897673,1.36017,2.24355,1.20006,1.4375,2.22624,1.32084,1.30048,2.79258,1.69724,1.21163,1.63076,1.63144,1.26749,3.22019,1.79147,0.397804,1.42363,1.70258,0.560086,3.69586,1.47622,0.781685,0.855747,1.30149,0.792382,3.28153,1.82375,1.8564,1.14881,1.68163,1.81564,2.90698,1.96497,3.28079,1.42206,1.87792,3.34402,3.48406,1.69043,3.02903,0.895849,1.5828,3.0395,2.20044,1.68752,3.14473,2.47493,2.53651,1.58169,1.93718,2.48616,1.53339,2.50062,2.62476,2.21501,1.8413,2.63264,2.31069,2.22063,2.36248,0.837419,2.12874,3.30889,0.992212,3.02269,2.73019,0.860692,1.42086,2.64644,0.924156,3.55385,3.15422,0.516944,0.805829,2.93643,0.444488,3.28299,2.46145,1.00093,1.12784,2.35171,0.962599,3.29905,2.44583,2.3469,1.0398,2.30757,2.34511,3.19803,2.63662,2.16954,1.291,2.52982,2.22848,2.16149,2.68037,2.89198,2.09713,3.71474,2.7706,2.97338,3.15931,2.9117,1.29333,3.07331,2.86778
